TAP2	0.46196347
RTN4IP1	0.46208309
DDC	0.462875799
TRIM14	0.463069142
BPGM	0.463918375
CALD1	0.46424547
CCDC58	0.46658594
RINL	0.466673096
TNFRSF25	0.467115032
SIX4	0.467504283
IMMP1L	0.468371346
RNASEH2B	0.46876355
TMEM35	0.46885495
HGF	0.469188571
HBQ1	0.470112773
TTC7B	0.470794508
NREP	0.47096055
ADA	0.471117524
MSMO1	0.47177445
SHD	0.472001141
MRPL15	0.472145159
LIMA1	0.472443021
MAP7	0.472935518
ZBTB2	0.47369297
PET117	0.474100295
COMMD1	0.474122362
CEP41	0.474659776
TCERG1	0.474682548
UROD	0.475296979
CNRIP1	0.476740324
LAMP5	0.476896852
DPP6	0.477205317
NTRK1	0.477352875
RAMP1	0.477943738
HOOK1	0.478040008
PIR	0.4782872
RAI14	0.478538873
LHX8	0.478830344
RFTN1	0.4796282
RPIA	0.47989053
GNB4	0.4799973
SULF2	0.480019983
FABP6	0.48066868
TMEM88	0.481327304
TRIM55	0.481543425
CUL4A	0.481549935
SERPINF1	0.481794199
LACE1	0.482945578
GAR1	0.483522818
PBK	0.483543992
YARS2	0.483966402
LITAF	0.484101092
MRAP2	0.484216782
BEX2	0.485017029
PACSIN3	0.485181294
SDC1	0.485313267
SLC35G1	0.487577003
FAM195A	0.488139294
GPATCH4	0.488567144
ANXA6	0.488920473
TNFRSF10B	0.489061999
NMU	0.489098695
SLC16A7	0.489410001
NOP16	0.489434601
TRAF5	0.490208565
TYW3	0.490220409
ANXA11	0.490366872
COQ3	0.490369886
NBEA	0.490615678
PPIL1	0.491127462
MAPK3	0.491398273
NDUFC1	0.491516445
PDLIM2	0.492234757
TCEAL5	0.492487849
CDH10	0.492931447
RD3	0.49332585
NXPH2	0.494471594
EIF2AK2	0.494596894
MYO19	0.495776203
UTP20	0.496117767
PEAR1	0.496150455
MOK	0.496197601
GPD2	0.497031581
MMACHC	0.497679579
SLC35F2	0.49770968
VEGFB	0.497808596
PPRC1	0.498288345
HOXC9	0.499938531
COLEC11	0.500368677
11-Mar	0.500399978
RAPGEF2	0.501192999
TMEM117	0.501665955
BRIX1	0.501925152
EYA1	0.501933222
MAPK10	0.502045652
ALKBH3	0.502397219
MND1	0.502582947
SOWAHA	0.502718956
AIFM2	0.503908933
KIF14	0.504165315
TUBD1	0.504482252
MBOAT4	0.50510009
GAL	0.505226765
IPO8	0.505628461
SHOX2	0.505641411
D4S234E	0.506456349
KIAA1147	0.506683371
QPCT	0.506758854
TUB	0.507427685
FAM216A	0.508003716
DNAJC2	0.509162382
RBFOX1	0.510339923
CXorf69	0.510902814
SH3YL1	0.511738095
UNC5A	0.51210619
TBL1XR1	0.512123758
NIP7	0.512231156
ALKBH8	0.512249657
CDH13	0.512265228
PPFIA3	0.512340215
FKBP4	0.512543189
CRABP1	0.512826614
CTDSPL	0.513000255
PET112	0.513973716
TRMT1	0.51430305
FAM167A	0.514552689
OLFM3	0.514669795
RPH3A	0.514737846
IFNGR2	0.51534054
GPR161	0.515514091
COL4A2	0.515741118
AKR1C1	0.515843516
RAD51AP1	0.516146292
MAGEA1	0.516439532
TRAF3	0.516571219
ZCCHC10	0.516702722
PTPRG	0.517082948
MTPAP	0.517647073
HEBP2	0.518019981
PYGO1	0.518188606
OAF	0.51849946
GSTO2	0.518585258
CELF2	0.518817219
FUNDC1	0.518824979
ADRA2C	0.518890492
FRMD3	0.519039038
FHL2	0.519469293
NAV1	0.519789346
PBX2	0.52026469
DGKG	0.520505916
HHEX	0.520867602
JPH1	0.521485099
MRTO4	0.521572791
ARHGAP22	0.521599038
C16orf62	0.521728493
CNGB1	0.522345275
RRS1	0.522740379
PPIH	0.52291339
DSG2	0.522974006
COMTD1	0.523203411
TMCC1	0.523214874
UBE2E2	0.523447748
FANCD2	0.523645074
TOR3A	0.523665404
MRPL23	0.523812449
MTX3	0.52402049
LINC00341	0.52425804
AS3MT	0.524434404
ZNF618	0.524537583
TFB2M	0.52466179
BCCIP	0.524818019
SERPINB6	0.525013984
LPPR4	0.525174601
APLNR	0.525437148
E2F8	0.525873383
GALC	0.526146116
CITED1	0.526675294
SHANK2	0.526820253
STAMBPL1	0.526936326
ERCC8	0.527096988
NUP35	0.527638191
NME4	0.527647751
LTV1	0.527876668
HOXC4	0.527961339
CXCL12	0.529745723
COL4A1	0.529837545
MAP2	0.529881014
PLAT	0.530083612
TIFA	0.530169242
KCNJ12	0.530461426
XRCC4	0.530548739
TSPO	0.531604373
SEMA3A	0.531735873
MYADM	0.532135154
IKZF4	0.532165077
SPC25	0.532610248
PIGC	0.532899364
LOC100505991	0.532899364
KIAA1737	0.532950233
ELOVL6	0.533054419
BDH1	0.533490638
C11orf75	0.533756861
ZNF423	0.533758648
ADAT2	0.534028284
RGS4	0.534092482
CCDC51	0.534158779
VIP	0.534613641
OXCT1	0.535494276
FOXM1	0.536155771
LOC100130776	0.537229926
EML3	0.537390881
ALYREF	0.537471205
KCNAB1	0.537554722
LEF1	0.537644909
MRPL3	0.537738209
C6orf108	0.537785901
ST3GAL6	0.538145589
PDLIM1	0.538281039
ATF1	0.538355813
SDF2L1	0.538846883
NLGN4X	0.538864533
ZNF239	0.539984542
SSRP1	0.540349326
ZBTB8A	0.540377178
NSMAF	0.540855204
CENPA	0.541096274
TTC39C	0.541452199
ADRA2A	0.541479397
GEMIN5	0.541518324
FAM165B	0.541900551
PLXNA2	0.542001535
RBMS3	0.542404058
DDX10	0.542644939
SLC5A6	0.542682669
CNIH3	0.542787187
LOC100506354	0.542787187
NR2C2AP	0.543039807
GEM	0.543239304
ST8SIA2	0.543512279
CHRAC1	0.543719252
ZNF827	0.543934415
RABEPK	0.544381951
DCAF4	0.544419691
TRIM71	0.544952592
DIEXF	0.545002833
COMT	0.545160735
SKP2	0.545194638
AURKA	0.545263443
GATA6	0.545362213
MTHFD1	0.545418947
KCTD12	0.54634452
HEATR2	0.547293365
TMEM216	0.548260848
FAT3	0.548333398
ZNF300	0.549088305
CAP2	0.549179457
PPP2R2B	0.549251641
GAP43	0.549483315
KIAA1274	0.549858325
ITPRIPL2	0.549981841
ZNF689	0.550143418
TEAD4	0.550262585
RGL2	0.550449759
VANGL2	0.550711789
NPY	0.550714469
GFRA1	0.550895486
CPLX1	0.551252819
NDUFAF6	0.551254664
LOC100506538	0.551254664
TTC33	0.55185264
MTMR1	0.552305771
ARG2	0.552712
DDX47	0.552802243
PABPC4L	0.552931901
CD55	0.552967184
FAM13A	0.553324131
CHN1	0.554092137
ALX1	0.554118347
HAUS1	0.555139736
SNORA56	0.556057452
DKC1	0.556057452
HECTD2	0.556170507
CDK2AP1	0.556183046
ACVR2B	0.556211858
XBP1	0.556299348
NELL1	0.55641035
MREG	0.556583777
ALG3	0.556810271
RRAGD	0.556849249
PPP2R2C	0.556912571
CNTLN	0.556968444
PRTFDC1	0.557122396
ST8SIA3	0.557158824
CCDC34	0.557429731
ANP32A	0.557502731
CUTA	0.557509138
TMEM119	0.557618713
C14orf1	0.558475296
DPP7	0.55850265
GRPEL1	0.558724616
RIMBP2	0.558749854
MRPS15	0.55896363
SPC24	0.559364548
NEUROD1	0.559508114
ZNF883	0.559576871
YES1	0.559898018
CACNA2D2	0.559907004
TTYH2	0.560009572
PRC1	0.56047238
TUBGCP3	0.560529134
GDAP1L1	0.560562632
FBLN1	0.560955166
LIN9	0.560986844
NFKB1	0.561247935
CADPS	0.561302784
TMEM17	0.561501474
MNS1	0.561513099
KIF20A	0.561735899
WDR76	0.562176559
BLOC1S1	0.562187332
LOC100653286	0.56230833
DEPDC1	0.562669716
EIF2D	0.562777936
RGS19	0.562985475
POLR2D	0.563111046
HAX1	0.563111375
HAGHL	0.563368383
NOL10	0.563506845
GUCY1A3	0.563594706
LOXL1	0.563720812
TIMM21	0.564074884
ZNF485	0.564205298
MAPKAPK3	0.564250741
NOC3L	0.564483195
ANP32B	0.564494133
ASB13	0.564601407
PCDHB10	0.564644105
MTO1	0.564660614
NPM3	0.564789566
SERPINH1	0.565196095
IL7	0.565204144
HMGN5	0.565300234
DCTPP1	0.565377721
RAB11FIP4	0.565426152
DAB1	0.565451841
TLK1	0.56548128
ATP5G1	0.566130196
FRMD4A	0.566501657
DNAJC7	0.566522275
PLXND1	0.566740228
LOC100505668	0.567132068
B3GNT5	0.567132068
TCF7	0.567429378
GNG11	0.568433398
UFSP2	0.568477789
TPM4	0.569149422
PTDSS1	0.569285499
ARL4A	0.569545767
SGK494	0.569567973
TIMP1	0.569886046
HDGF	0.570012288
UBL4A	0.570406954
EPB41L3	0.570469303
SLC7A1	0.570498082
FDX1L	0.570604061
TMEM100	0.570780074
BEND3	0.57095152
IL12A	0.571070934
FOXC1	0.571171862
RNF175	0.571231051
TOMM40L	0.571248253
PTGR1	0.571311405
ANP32E	0.571769689
PCGF1	0.571819838
MRPL11	0.57188975
MCC	0.572345395
QTRTD1	0.573192479
GINS1	0.573198443
ZBED1	0.573219552
PPIF	0.573719355
LAMB1	0.573729345
POLR1B	0.574527045
AEN	0.574587729
HMGCS1	0.574618239
ADAMTS1	0.574908649
NRSN1	0.575245028
MAGEA2B	0.575341647
MAGEA2	0.575341647
RAVER2	0.575570363
SNRNP40	0.575863279
THUMPD2	0.576052796
SORL1	0.576497528
NTAN1	0.5767582
SLC25A15	0.576859694
CCDC43	0.577051471
PCDH1	0.577132487
SLC38A6	0.577503961
RAC3	0.57871228
ZNF664-FAM101A	0.578712937
FAM101A	0.578712937
B4GALT2	0.579111551
CEP70	0.579316107
MPPED2	0.579322144
ZNF667	0.579460403
ABCC6P2	0.579586968
PRICKLE1	0.579602152
CAMKV	0.579800771
NDUFS2	0.580042009
DOCK1	0.580421095
MANSC1	0.580762186
USP46	0.580979623
EML5	0.58106271
AEBP1	0.581590163
COMMD7	0.581666091
KRR1	0.581808321
CPSF2	0.581982093
CENPL	0.582017215
QRSL1	0.582582694
GADD45GIP1	0.582682442
SLC27A5	0.582887308
ANK2	0.582983186
CD58	0.583471088
C1orf174	0.58348345
RNF112	0.583689834
BAMBI	0.584198403
ZBTB38	0.584244845
PRPS1	0.584528504
C7orf23	0.584605934
SMAD1	0.584673432
AKR1C2	0.584733768
ARHGEF6	0.584742401
MAP7D2	0.584828252
DCN	0.585456298
MAP3K4	0.585872204
ZNF853	0.586460088
MSANTD3	0.586472536
RPL22L1	0.586492288
PLIN3	0.586561329
FAM169A	0.586867462
LOC100287705	0.586883594
PTN	0.586883594
EXOSC7	0.586946989
CTSC	0.587220088
MRPL39	0.587447624
PPP4R1	0.587841717
PALM3	0.588118978
RNF182	0.588700981
ABCC4	0.58877983
ZCCHC4	0.588909465
SEPHS1	0.589159277
PPID	0.589344538
ZNRD1	0.589489753
CLN3	0.589968987
IRS1	0.589986829
CCDC136	0.590092091
TGIF2	0.590675041
PDZD2	0.590838437
PWWP2B	0.590894002
MFAP4	0.591323074
SYT6	0.591510651
DSC2	0.591608982
MCM2	0.591757838
SFRP1	0.592344544
CHCHD10	0.592761641
FDXACB1	0.593207098
NUP205	0.593254859
CMTM4	0.593276277
PHF17	0.593539079
TGFBRAP1	0.593663958
THSD7B	0.593743737
ST7	0.593761645
ST7-OT3	0.593761645
CA11	0.593940928
TMX2	0.59442798
EGLN3	0.594681897
LYAR	0.595105092
USP24	0.595154131
MTFP1	0.595227154
SRSF8	0.595729915
MORN2	0.59585281
MAGEA12	0.595988319
N4BP2L2	0.59618882
COIL	0.596309621
C2orf47	0.596554657
FAM108C1	0.596888693
COMMD9	0.597608751
RAB31	0.597823491
FZD2	0.597842154
NDUFA9	0.597852389
RBBP9	0.597958339
DYNC2H1	0.597992736
FAH	0.59815403
DAZAP1	0.598286301
PNPT1	0.598410193
CIRH1A	0.598479591
RPF2	0.598506817
MLKL	0.598528234
POLE3	0.598901049
ZDHHC6	0.598984033
EFNA1	0.599010525
SCML1	0.599102463
DEPTOR	0.59930441
ABCA12	0.599469795
EXOSC9	0.59948627
QTRT1	0.599488336
MAP3K5	0.599509525
SHROOM3	0.599650226
WDHD1	0.600060245
ASPHD2	0.600324892
PAK1IP1	0.600690095
WDR35	0.601331587
PTPRF	0.601420474
KIAA0368	0.601967337
NEIL2	0.602185026
MRPS27	0.602199985
MANEA	0.602319471
LTBR	0.602396421
GPX7	0.602559466
IL27RA	0.60263316
PPARGC1A	0.602752549
LGI2	0.60294688
C10orf2	0.603028453
C15orf23	0.603392168
TDRD3	0.603436122
B3GALNT1	0.603653424
TBC1D4	0.603772256
FAXC	0.603874528
ZBTB20	0.604188777
FAM96A	0.60426621
BEND5	0.604360437
HSPBAP1	0.604629382
L3MBTL2	0.604644992
TACO1	0.604788346
CCDC86	0.604866832
FAM136A	0.60510303
SCO1	0.605265659
WDR46	0.60531694
IPW	0.605453621
SNORD115-26	0.605453621
SNORD115-7	0.605453621
LOC100506948	0.605453621
SNORD115-13	0.605453621
SNORD116-28	0.605453621
TXNRD2	0.605466338
GRM8	0.605991152
DNPEP	0.606414712
FAM35B	0.606550768
FAM35B2	0.606550768
FAM35A	0.606550768
FASTKD2	0.606589415
DIXDC1	0.606804655
TAGLN3	0.606809434
DPAGT1	0.606917712
SLC18A2	0.606963046
SMC2	0.60708487
SCP2	0.607191506
BHLHB9	0.607275888
ZFP36L2	0.60745999
UGT8	0.607507753
AK5	0.607598052
CARM1	0.607630181
FASTKD1	0.607848717
MRPS35	0.607969149
MRAS	0.608065479
SSPN	0.608196786
8-Sep	0.608356518
DUSP9	0.608409079
SPRYD4	0.60852645
TIMM10	0.609491826
EEF1E1	0.609514241
WT1	0.609541242
ARMCX6	0.609712377
LAMA1	0.609974336
IQCB1	0.609994746
RAB27A	0.610066504
UTP18	0.61031451
RWDD4	0.61034884
METTL5	0.610403536
MTRF1	0.610626324
MAGI1	0.610768654
NDUFAF5	0.610774195
AK1	0.610994695
CCDC59	0.611121338
TNPO2	0.611137694
USP21	0.611154338
LRP8	0.61159741
C2orf18	0.611721679
SHCBP1	0.611925095
CMTM7	0.612201034
ZBTB1	0.612411034
BUB1B	0.612558269
APIP	0.612724258
GEMIN6	0.613218487
ME1	0.613523123
MTA3	0.613647195
GPN1	0.613686543
NUP37	0.613848933
LOC732265	0.614028634
LOC440292	0.614028634
LOC646670	0.614028634
PEF1	0.614237308
TRERF1	0.61463904
GPAM	0.61478718
DNAH2	0.614893933
MMS22L	0.615065688
STOM	0.61511738
CDC26	0.615142834
SP1	0.615160285
ASS1	0.61517499
CDCA8	0.615396807
PCDH18	0.615689869
NEK3	0.615783921
DENND1B	0.615857936
FAM189B	0.616106304
GMPR2	0.616120508
MCM3	0.616204046
CXorf48	0.616215209
PIGW	0.616497352
ACBD5	0.616605345
BAG2	0.616701316
NMB	0.616840586
ADAMTS9	0.616940625
TRIP13	0.617046194
SNX13	0.617081722
JAM2	0.617100488
LZTFL1	0.617513157
CDCA3	0.6177153
PDSS1	0.617831803
STX10	0.617920789
RLTPR	0.618109822
VPS52	0.618431992
FAM72A	0.618464221
FAM72B	0.618464221
FAM72D	0.618464221
TLE1	0.618533644
PLBD1	0.618589973
SNRPE	0.618689434
EXD2	0.618733815
HMGA1	0.619109507
HMGA1P8	0.619109507
RELN	0.619295582
KIAA1430	0.619469192
CCNB1	0.619620067
HNRNPH3	0.619752576
RRP15	0.619882283
PYCR1	0.619934121
GSTO1	0.620180835
DNAJC17	0.620269233
GRB10	0.620406566
GABRA1	0.620414305
DCPS	0.620534764
NTHL1	0.620571879
BNIP1	0.620683016
METTL4	0.620704773
PDHX	0.620890233
IMPDH1	0.621064954
PA2G4	0.621115686
FAM163A	0.621216023
TPST2	0.621268998
EDA2R	0.621274866
UTP15	0.621725743
PIGB	0.621782413
LOC100653288	0.621825923
LOC100652804	0.621825923
SNRPD1	0.621839542
HSPA9	0.621894762
RBM41	0.621908625
STAG1	0.622072527
MSI2	0.622178486
CYP51A1	0.622637896
ELOVL2	0.622685635
BEND4	0.622800477
ALG10	0.623311984
PSMC3	0.623498716
PLK4	0.623512703
C8orf31	0.623823386
SLC38A1	0.623843456
AIMP1	0.624122183
CAPN2	0.624355705
CD9	0.624365694
FIGF	0.624494502
PIR-FIGF	0.624494502
SH3D19	0.624646168
NEURL1B	0.624765545
SLC4A1AP	0.624821123
FAM89A	0.624913778
MANEAL	0.625011123
PPP1R9A	0.625016338
HRSP12	0.625031408
VPS54	0.625130327
ADCY7	0.625285229
ZNF354A	0.625628603
NME1	0.626099632
ZNF37A	0.626129879
LRFN2	0.626132854
BORA	0.626210225
PROS1	0.626214646
C7orf41	0.626291588
ZNF576	0.62658463
FAM69B	0.626736652
EXOSC8	0.626803004
GAGE1	0.626957253
EIF2C2	0.627107828
COG7	0.627142532
CXorf26	0.627224456
TCHP	0.627452052
CKAP4	0.627492656
MRPL12	0.627522164
GCK	0.627530672
METTL16	0.627740739
NR1D2	0.627853878
FKBP14	0.628158906
MIS18A	0.628217948
E2F2	0.628243753
ABCE1	0.628368406
CDK5RAP2	0.62847307
AES	0.628600445
ALG10B	0.629364947
MCPH1	0.629395451
ST6GAL1	0.629629724
REXO2	0.62963845
TMEM97	0.629971747
ANP32AP1	0.630210394
SETD7	0.630394388
KIAA0020	0.630565714
LRRD1	0.630719605
TRIB3	0.630796805
BLMH	0.631249491
SIAH3	0.631385013
BTG3	0.631523821
HSD17B11	0.631583271
PRELID2	0.631637433
EMP2	0.631661417
ZNF643	0.631674318
NES	0.631982752
MRPS30	0.632113684
POLR3G	0.632281038
FAM57A	0.632558828
SCGN	0.632690411
LHFP	0.632780718
PLK2	0.632916236
TMEM101	0.633232596
TRMT5	0.633262695
HSPB1	0.633408404
ZFAND1	0.633472734
FEV	0.633822099
SRI	0.634062912
DNA2	0.634342206
NAA50	0.634387515
MYBBP1A	0.634599414
SCRN2	0.634959077
CARD8	0.635023567
LIX1	0.635192453
SMAD6	0.635361474
BTBD11	0.635393405
RPL7L1	0.635514921
GFRA2	0.635515447
KLHDC5	0.635623927
FXYD6	0.635658986
MDM2	0.635706791
WDR74	0.635736296
BRE	0.635744143
C15orf52	0.636106241
SYNGR1	0.636166447
C1orf105	0.636199271
TMEM194A	0.636237408
RAD51L3-RFFL	0.636504883
RFFL	0.636504883
ZFR2	0.636663293
MBNL3	0.636684936
HS3ST2	0.636864972
FRZB	0.636930811
TTC32	0.637001403
DNAJB11	0.637060334
SAMD1	0.63743191
UBE2C	0.63743215
ZNF32	0.637476271
TRNAU1AP	0.637524541
ESPL1	0.637524956
RAB27B	0.637721574
C9orf91	0.63852813
MET	0.638662171
PPP1R3B	0.638799631
ADAM12	0.639230454
MRPL24	0.639381367
C7orf55	0.639579319
CRH	0.640029922
MRPS18B	0.640212153
MTBP	0.640608212
PER3	0.640857419
ALKBH4	0.641083258
SCFD2	0.64108734
MAML3	0.641344689
LDLR	0.641401499
PFDN2	0.641420942
BIVM	0.641505056
PRTG	0.641670136
HSD17B1	0.641746048
TPX2	0.641794054
FDPS	0.641826339
RAP1GAP	0.642039723
LPGAT1	0.642162162
CRTC3	0.642220103
DDR1	0.64222094
MIR4640	0.64222094
PRRX2	0.642385051
KBTBD6	0.642857764
DTYMK	0.64312133
SLC19A2	0.643296705
MAGOH	0.643358575
ECH1	0.643939771
CUTC	0.644209681
RND2	0.644545881
HSPA14	0.644783708
ZFP37	0.64482298
EFNB3	0.645012476
FBXL19	0.645105254
SPRY4	0.645413179
IL13RA2	0.64542599
C5orf34	0.645476142
ZNF605	0.645737603
NIF3L1	0.645808902
DUSP11	0.64597753
PSMD5	0.64609541
ZC3HC1	0.646111328
BDNF	0.646259747
PRMT5	0.646562768
SLC35B4	0.64658021
POLA1	0.646623051
SLC2A4RG	0.646680383
ENHO	0.646723231
DOM3Z	0.646858036
RAP2C	0.647323529
EXOSC5	0.64740474
LOC100653178	0.647555955
FOPNL	0.647568808
KCNB1	0.647571012
LARP6	0.647641973
SLC20A1	0.647672837
INO80D	0.647807982
1-Mar	0.648011052
GRWD1	0.648145556
IGF2BP1	0.648254145
TRMT11	0.648320082
ALDH1B1	0.648530762
RASSF2	0.64863993
PLEKHA4	0.648831414
LSM10	0.64910768
ARHGDIG	0.649292982
AATF	0.649374269
MED12	0.649381978
PARL	0.649390052
ZIK1	0.649449049
TM2D1	0.649523961
KIAA1671	0.649876167
RAB39A	0.649881827
FOXN2	0.650086505
TRIB2	0.650468753
PFAS	0.650595174
UPRT	0.650647136
ZCCHC8	0.650970673
TRIAP1	0.651031562
CALHM2	0.651045812
C1orf54	0.651201383
SKIV2L2	0.651242507
WDR43	0.651404017
LNP1	0.651408606
TTC39A	0.651447529
GTPBP4	0.651710313
COMMD4	0.651904637
TAF11	0.651963717
TAMM41	0.65199417
MGAT3	0.652637282
LCLAT1	0.65275623
GAGE2D	0.652780166
GAGE8	0.652780166
GAGE13	0.652780166
GAGE2E	0.652780166
DKFZp686K1684	0.65286906
RCN1	0.65286906
LOC100653313	0.652893775
LOC100652751	0.652893775
PNO1	0.652914369
ERI3	0.652947221
CDR2	0.653281298
NOP2	0.653364083
DARS2	0.653570881
TIGD7	0.653585625
TOM1L1	0.653727021
PAICS	0.653949571
C15orf41	0.65400183
SLC25A32	0.654078074
BCL2	0.654163435
KIAA0182	0.6541956
HAUS7	0.654204138
TRPM6	0.654397893
GABPB1	0.654480619
NAT10	0.65458621
PSRC1	0.654603168
DDN	0.654681526
FAM204A	0.654736072
NDC80	0.654788397
NMNAT2	0.65508603
CTHRC1	0.655161467
PAXIP1	0.655279108
ENO2	0.655452924
PRPS2	0.655486874
NGDN	0.655517101
C1orf61	0.655878331
CDKN2C	0.655895727
TGIF1	0.656103882
PDIA6	0.65619003
ZCCHC3	0.656382441
GTSE1	0.656389582
METTL6	0.656496839
TTC4	0.656602414
ZW10	0.65671109
HS3ST3A1	0.656862841
CHMP2B	0.656886359
KIFC1	0.656905895
FGF14	0.657101079
GINS2	0.657148173
TREX2	0.65741759
SPG21	0.657877769
PDE9A	0.658055017
POLD3	0.658206937
RRP9	0.65846645
TDRD1	0.658487326
DCAF13	0.658516534
KCNJ8	0.65855255
RAB13	0.658633272
